budget_year;budget_version;budget_date;customer_name;bu_code;bu_currency;sales_amount_bu_currency
2023;BV1;31/12/2023;AllCustomers;MSBU;XCD;48457474.5329999
2023;BV1;31/12/2023;AllCustomers;MTBU;EUR;48135487.5274
2023;BV1;31/12/2023;AllCustomers;MYBU;MYR;100664757.5148
2023;BV1;31/12/2023;AllCustomers;NLBU;EUR;19466343.0962
2023;BV1;31/12/2023;AllCustomers;NOBU;NOK;341159114.6496
2023;BV1;31/12/2023;AllCustomers;NZBU;NZD;83974978.9199998
2023;BV1;31/12/2023;AllCustomers;OMBU;OMR;13398708.344
2023;BV1;31/12/2023;AllCustomers;PLBU;PLN;81314203.7400002
2023;BV1;31/12/2023;AllCustomers;PNBU;NZD;43626930.0830999
2023;BV1;31/12/2023;AllCustomers;PTBU;EUR;26466666.408
2023;BV1;31/12/2023;AllCustomers;QABU;QAR;194719022.5925
2023;BV1;31/12/2023;AllCustomers;SABU;SAR;211294664.6625
2023;BV1;31/12/2023;AllCustomers;SEBU;SEK;527794943.954401
2023;BV1;31/12/2023;AllCustomers;SGBU;SGD;68471810.5785999
2023;BV1;31/12/2023;AllCustomers;SHBU;SHP;13509702.33
2023;BV1;31/12/2023;AllCustomers;SIBU;EUR;22913110.8024
2023;BV1;31/12/2023;AllCustomers;SKBU;EUR;22761000.08
2023;BV1;31/12/2023;AllCustomers;SMBU;EUR;187018196.819999
2023;BV1;31/12/2023;AllCustomers;TWBU;TWD;762541990.2295
2023;BV1;31/12/2023;AllCustomers;USBU;USD;19581903.2
2023;BV1;31/12/2023;AllCustomers;VABU;EUR;200550991.368
2023;BV1;31/12/2023;AllCustomers;VGBU;USD;17822438.2
2023;BV1;31/12/2023;AllCustomers;WFBU;XPF;2815435240.366
2023;BV1;31/12/2023;AllCustomers;ZABU;ZAR;304297103.8065
2024;BV1;31/01/2024;AllCustomers;ADBU;EUR;88960414.92
2024;BV1;31/01/2024;AllCustomers;AEBU;AED;187345141.05
2024;BV1;31/01/2024;AllCustomers;ATBU;EUR;26533064.3
2024;BV1;31/01/2024;AllCustomers;AUBU;AUD;24465754.23
2024;BV1;31/01/2024;AllCustomers;BEBU;EUR;61919166.86
2024;BV1;31/01/2024;AllCustomers;BHBU;BHD;19824373.98
2024;BV1;31/01/2024;AllCustomers;BMBU;BMD;31285146.93
2024;BV1;31/01/2024;AllCustomers;CABU;CAD;64612268.7
2024;BV1;31/01/2024;AllCustomers;CHBU;CHF;60456446.87
2024;BV1;31/01/2024;AllCustomers;CYBU;EUR;23037500.77
2024;BV1;31/01/2024;AllCustomers;CZBU;CZK;751692348.85
2024;BV1;31/01/2024;AllCustomers;DEBU;EUR;19660380.96
2024;BV1;31/01/2024;AllCustomers;DKBU;DKK;384307092.05
2024;BV1;31/01/2024;AllCustomers;EEBU;EUR;18119734.42
2024;BV1;31/01/2024;AllCustomers;ESBU;EUR;44131685.28
2024;BV1;31/01/2024;AllCustomers;FIBU;EUR;18748069.27
2024;BV1;31/01/2024;AllCustomers;FKBU;FKP;23207282.51
2024;BV1;31/01/2024;AllCustomers;FOBU;DKK;220891390.94
2024;BV1;31/01/2024;AllCustomers;FRBU;EUR;20106160.89
2024;BV1;31/01/2024;AllCustomers;GBBU;GBP;19499822.69
2024;BV1;31/01/2024;AllCustomers;GGBU;GBP;16888910.63
2024;BV1;31/01/2024;AllCustomers;GIBU;GIP;50778593.98
2024;BV1;31/01/2024;AllCustomers;GRBU;EUR;30046988.35
2024;BV1;31/01/2024;AllCustomers;HKBU;HKD;242114871.73
2024;BV1;31/01/2024;AllCustomers;HUBU;HUF;10747024017.04
2024;BV1;31/01/2024;AllCustomers;IEBU;EUR;26107606.74
2024;BV1;31/01/2024;AllCustomers;ILBU;ILS;106407548.59
2024;BV1;31/01/2024;AllCustomers;IMBU;GBP;22518284.64
2024;BV1;31/01/2024;AllCustomers;IOBU;USD;26255213.09
2024;BV1;31/01/2024;AllCustomers;ISBU;ISK;3485931250.68
2024;BV1;31/01/2024;AllCustomers;ITBU;EUR;46765293.38
2024;BV1;31/01/2024;AllCustomers;JEBU;GBP;14857423.53
2024;BV1;31/01/2024;AllCustomers;JPBU;JPY;2584601552.78
2024;BV1;31/01/2024;AllCustomers;KRBU;KRW;76654268710.87
2024;BV1;31/01/2024;AllCustomers;KWBU;KWD;16795412.56
2024;BV1;31/01/2024;AllCustomers;KYBU;KYD;15858862.32
2024;BV1;31/01/2024;AllCustomers;LIBU;CHF;147220133.95
2024;BV1;31/01/2024;AllCustomers;LTBU;EUR;25338534.3
2024;BV1;31/01/2024;AllCustomers;LUBU;EUR;35913118.52
2024;BV1;31/01/2024;AllCustomers;LVBU;EUR;27429836.1
2024;BV1;31/01/2024;AllCustomers;MCBU;EUR;295208536.54
2024;BV1;31/01/2024;AllCustomers;MSBU;XCD;58065215.79
2024;BV1;31/01/2024;AllCustomers;MTBU;EUR;58613485.54
2024;BV1;31/01/2024;AllCustomers;MYBU;MYR;116843526.24
2024;BV1;31/01/2024;AllCustomers;NLBU;EUR;19078110.92
2024;BV1;31/01/2024;AllCustomers;NOBU;NOK;517689204.89
2024;BV1;31/01/2024;AllCustomers;NZBU;NZD;84001066.11
2024;BV1;31/01/2024;AllCustomers;OMBU;OMR;24873968.87
2024;BV1;31/01/2024;AllCustomers;PLBU;PLN;98720217.71
2024;BV1;31/01/2024;AllCustomers;PNBU;NZD;42512616.73
2024;BV1;31/01/2024;AllCustomers;PTBU;EUR;24023396.28
2024;BV1;31/01/2024;AllCustomers;QABU;QAR;176086506.73
2024;BV1;31/01/2024;AllCustomers;SABU;SAR;270640324.44
2024;BV1;31/01/2024;AllCustomers;SEBU;SEK;480283064.01
2024;BV1;31/01/2024;AllCustomers;SGBU;SGD;68954113.52
2024;BV1;31/01/2024;AllCustomers;SHBU;SHP;23580035.47
2024;BV1;31/01/2024;AllCustomers;SIBU;EUR;26687889.94
2024;BV1;31/01/2024;AllCustomers;SKBU;EUR;24960470.53
2024;BV1;31/01/2024;AllCustomers;SMBU;EUR;282494272.57
2024;BV1;31/01/2024;AllCustomers;TWBU;TWD;643823103.26
2024;BV1;31/01/2024;AllCustomers;USBU;USD;32126988.58
2024;BV1;31/01/2024;AllCustomers;VABU;EUR;177121850.08
2024;BV1;31/01/2024;AllCustomers;VGBU;USD;28355980.29
2024;BV1;31/01/2024;AllCustomers;WFBU;XPF;3144048163.33
2024;BV1;31/01/2024;AllCustomers;ZABU;ZAR;545236108.66
2024;BV1;29/02/2024;AllCustomers;ADBU;EUR;68434045.22
2024;BV1;29/02/2024;AllCustomers;AEBU;AED;218695326.06
2024;BV1;29/02/2024;AllCustomers;ATBU;EUR;22138609.31
2024;BV1;29/02/2024;AllCustomers;AUBU;AUD;28503954.41
2024;BV1;29/02/2024;AllCustomers;BEBU;EUR;40485355.87
2024;BV1;29/02/2024;AllCustomers;BHBU;BHD;14088266.51
2024;BV1;29/02/2024;AllCustomers;BMBU;BMD;33924880.28
2024;BV1;29/02/2024;AllCustomers;CABU;CAD;53223507.77
2024;BV1;29/02/2024;AllCustomers;CHBU;CHF;54062838.9
2024;BV1;29/02/2024;AllCustomers;CYBU;EUR;16546785.1
2024;BV1;29/02/2024;AllCustomers;CZBU;CZK;517063849.01
2024;BV1;29/02/2024;AllCustomers;DEBU;EUR;19135175.38
2024;BV1;29/02/2024;AllCustomers;DKBU;DKK;446336720.79
2024;BV1;29/02/2024;AllCustomers;EEBU;EUR;33014899.63
2024;BV1;29/02/2024;AllCustomers;ESBU;EUR;48973682.32
2024;BV1;29/02/2024;AllCustomers;FIBU;EUR;18038230.27
2024;BV1;29/02/2024;AllCustomers;FKBU;FKP;21177769.0
2024;BV1;29/02/2024;AllCustomers;FOBU;DKK;162432964.38
2024;BV1;29/02/2024;AllCustomers;FRBU;EUR;17918747.0
2024;BV1;29/02/2024;AllCustomers;GBBU;GBP;22434097.7
2024;BV1;29/02/2024;AllCustomers;GGBU;GBP;21487798.87
2024;BV1;29/02/2024;AllCustomers;GIBU;GIP;30269235.35
2024;BV1;29/02/2024;AllCustomers;GRBU;EUR;18050403.8
2024;BV1;29/02/2024;AllCustomers;HKBU;HKD;206633383.12
2024;BV1;29/02/2024;AllCustomers;HUBU;HUF;9024742826.57
2024;BV1;29/02/2024;AllCustomers;IEBU;EUR;19908276.23
2024;BV1;29/02/2024;AllCustomers;ILBU;ILS;99953507.52
2024;BV1;29/02/2024;AllCustomers;IMBU;GBP;16587677.07
2024;BV1;29/02/2024;AllCustomers;IOBU;USD;33198159.95
2024;BV1;29/02/2024;AllCustomers;ISBU;ISK;3309020900.88
2024;BV1;29/02/2024;AllCustomers;ITBU;EUR;58346001.6
2024;BV1;29/02/2024;AllCustomers;JEBU;GBP;22837117.77
2024;BV1;29/02/2024;AllCustomers;JPBU;JPY;3229474860.72
2024;BV1;29/02/2024;AllCustomers;KRBU;KRW;98518353470.75
2024;BV1;29/02/2024;AllCustomers;KWBU;KWD;15887692.25
2024;BV1;29/02/2024;AllCustomers;KYBU;KYD;16086583.84
2024;BV1;29/02/2024;AllCustomers;LIBU;CHF;184438858.43
2024;BV1;29/02/2024;AllCustomers;LTBU;EUR;19251454.73
2024;BV1;29/02/2024;AllCustomers;LUBU;EUR;53360513.23
2024;BV1;29/02/2024;AllCustomers;LVBU;EUR;19389402.25
2024;BV1;29/02/2024;AllCustomers;MCBU;EUR;294752868.65
2024;BV1;29/02/2024;AllCustomers;MSBU;XCD;86816115.95
2024;BV1;29/02/2024;AllCustomers;MTBU;EUR;60189404.66
2024;BV1;29/02/2024;AllCustomers;MYBU;MYR;95312672.38
2024;BV1;29/02/2024;AllCustomers;NLBU;EUR;18183052.43
2024;BV1;29/02/2024;AllCustomers;NOBU;NOK;515283924.13
2024;BV1;29/02/2024;AllCustomers;NZBU;NZD;87841503.77
2024;BV1;29/02/2024;AllCustomers;OMBU;OMR;18229659.42
2024;BV1;29/02/2024;AllCustomers;PLBU;PLN;97909208.81
2024;BV1;29/02/2024;AllCustomers;PNBU;NZD;35766618.75
2024;BV1;29/02/2024;AllCustomers;PTBU;EUR;25498325.24
2024;BV1;29/02/2024;AllCustomers;QABU;QAR;180331853.01
2024;BV1;29/02/2024;AllCustomers;SABU;SAR;206249166.29
2024;BV1;29/02/2024;AllCustomers;SEBU;SEK;605943811.55
2024;BV1;29/02/2024;AllCustomers;SGBU;SGD;68041832.93
2024;BV1;29/02/2024;AllCustomers;SHBU;SHP;23817401.28
2024;BV1;29/02/2024;AllCustomers;SIBU;EUR;21504048.25
2024;BV1;29/02/2024;AllCustomers;SKBU;EUR;29984576.85
2024;BV1;29/02/2024;AllCustomers;SMBU;EUR;313088836.37
2024;BV1;29/02/2024;AllCustomers;TWBU;TWD;878612751.74
2024;BV1;29/02/2024;AllCustomers;USBU;USD;23539044.9
2024;BV1;29/02/2024;AllCustomers;VABU;EUR;167043316.16
2024;BV1;29/02/2024;AllCustomers;VGBU;USD;19431391.76
2024;BV1;29/02/2024;AllCustomers;WFBU;XPF;2185495577.65
2024;BV1;29/02/2024;AllCustomers;ZABU;ZAR;384858188.54
2024;BV1;31/03/2024;AllCustomers;ADBU;EUR;82317502.77
2024;BV1;31/03/2024;AllCustomers;AEBU;AED;236818723.62
2024;BV1;31/03/2024;AllCustomers;ATBU;EUR;22905099.98
2024;BV1;31/03/2024;AllCustomers;AUBU;AUD;30104868.51
2024;BV1;31/03/2024;AllCustomers;BEBU;EUR;44274969.1
2024;BV1;31/03/2024;AllCustomers;BHBU;BHD;18181621.1
2024;BV1;31/03/2024;AllCustomers;BMBU;BMD;29030490.63
2024;BV1;31/03/2024;AllCustomers;CABU;CAD;63001577.49
2024;BV1;31/03/2024;AllCustomers;CHBU;CHF;62490910.65
2024;BV1;31/03/2024;AllCustomers;CYBU;EUR;19870104.86
2024;BV1;31/03/2024;AllCustomers;CZBU;CZK;616017759.47
2024;BV1;31/03/2024;AllCustomers;DEBU;EUR;24466343.99
2024;BV1;31/03/2024;AllCustomers;DKBU;DKK;448959426.85
2024;BV1;31/03/2024;AllCustomers;EEBU;EUR;21470266.09
2024;BV1;31/03/2024;AllCustomers;ESBU;EUR;64967525.93
2024;BV1;31/03/2024;AllCustomers;FIBU;EUR;28727401.13
2024;BV1;31/03/2024;AllCustomers;FKBU;FKP;24878552.36
2024;BV1;31/03/2024;AllCustomers;FOBU;DKK;214410335.12
2024;BV1;31/03/2024;AllCustomers;FRBU;EUR;27316865.06
2024;BV1;31/03/2024;AllCustomers;GBBU;GBP;18409523.69
2024;BV1;31/03/2024;AllCustomers;GGBU;GBP;16510733.67
2024;BV1;31/03/2024;AllCustomers;GIBU;GIP;45359603.34
2024;BV1;31/03/2024;AllCustomers;GRBU;EUR;24299925.08
2024;BV1;31/03/2024;AllCustomers;HKBU;HKD;150047151.59
2024;BV1;31/03/2024;AllCustomers;HUBU;HUF;8013155263.32
2024;BV1;31/03/2024;AllCustomers;IEBU;EUR;28629241.27
2024;BV1;31/03/2024;AllCustomers;ILBU;ILS;87955991.26
2024;BV1;31/03/2024;AllCustomers;IMBU;GBP;17091405.63
2024;BV1;31/03/2024;AllCustomers;IOBU;USD;29351470.85
2024;BV1;31/03/2024;AllCustomers;ISBU;ISK;3362422661.62
2024;BV1;31/03/2024;AllCustomers;ITBU;EUR;44120693.79
2024;BV1;31/03/2024;AllCustomers;JEBU;GBP;15893009.55
2024;BV1;31/03/2024;AllCustomers;JPBU;JPY;2678951717.63
2024;BV1;31/03/2024;AllCustomers;KRBU;KRW;87655474146.8
2024;BV1;31/03/2024;AllCustomers;KWBU;KWD;12895401.89
2024;BV1;31/03/2024;AllCustomers;KYBU;KYD;22633803.48
2024;BV1;31/03/2024;AllCustomers;LIBU;CHF;155635857.1
2024;BV1;31/03/2024;AllCustomers;LTBU;EUR;31282735.26
2024;BV1;31/03/2024;AllCustomers;LUBU;EUR;40062064.12
2024;BV1;31/03/2024;AllCustomers;LVBU;EUR;18450412.88
2024;BV1;31/03/2024;AllCustomers;MCBU;EUR;192976924.67
2024;BV1;31/03/2024;AllCustomers;MSBU;XCD;91933726.58
2024;BV1;31/03/2024;AllCustomers;MTBU;EUR;33947491.5
2024;BV1;31/03/2024;AllCustomers;MYBU;MYR;83078174.0
2024;BV1;31/03/2024;AllCustomers;NLBU;EUR;21751178.42
2024;BV1;31/03/2024;AllCustomers;NOBU;NOK;513071462.41
2024;BV1;31/03/2024;AllCustomers;NZBU;NZD;75406606.9
2024;BV1;31/03/2024;AllCustomers;OMBU;OMR;21992976.73
2024;BV1;31/03/2024;AllCustomers;PLBU;PLN;97283423.47
2024;BV1;31/03/2024;AllCustomers;PNBU;NZD;34079365.82
2024;BV1;31/03/2024;AllCustomers;PTBU;EUR;21147973.11
2024;BV1;31/03/2024;AllCustomers;QABU;QAR;140041492.04
2024;BV1;31/03/2024;AllCustomers;SABU;SAR;241686645.15
2024;BV1;31/03/2024;AllCustomers;SEBU;SEK;548332060.38
2024;BV1;31/03/2024;AllCustomers;SGBU;SGD;81911749.15
2024;BV1;31/03/2024;AllCustomers;SHBU;SHP;18389334.2
2024;BV1;31/03/2024;AllCustomers;SIBU;EUR;20193598.84
2024;BV1;31/03/2024;AllCustomers;SKBU;EUR;26812479.69
2024;BV1;31/03/2024;AllCustomers;SMBU;EUR;353790139.95
2024;BV1;31/03/2024;AllCustomers;TWBU;TWD;871529106.1
2024;BV1;31/03/2024;AllCustomers;USBU;USD;32701117.12
2024;BV1;31/03/2024;AllCustomers;VABU;EUR;163124695.65
2024;BV1;31/03/2024;AllCustomers;VGBU;USD;21870403.4
2024;BV1;31/03/2024;AllCustomers;WFBU;XPF;3059108796.66
2024;BV1;31/03/2024;AllCustomers;ZABU;ZAR;303884485.75
2024;BV1;30/04/2024;AllCustomers;ADBU;EUR;73971988.82
2024;BV1;30/04/2024;AllCustomers;AEBU;AED;257336482.73
2024;BV1;30/04/2024;AllCustomers;ATBU;EUR;19742825.16
2024;BV1;30/04/2024;AllCustomers;AUBU;AUD;42707510.56
2024;BV1;30/04/2024;AllCustomers;BEBU;EUR;55283211.85
2024;BV1;30/04/2024;AllCustomers;BHBU;BHD;21489163.52
2024;BV1;30/04/2024;AllCustomers;BMBU;BMD;22270287.47
2024;BV1;30/04/2024;AllCustomers;CABU;CAD;84855162.7
2024;BV1;30/04/2024;AllCustomers;CHBU;CHF;45906308.18
2024;BV1;30/04/2024;AllCustomers;CYBU;EUR;23524705.77
2024;BV1;30/04/2024;AllCustomers;CZBU;CZK;732534022.87
2024;BV1;30/04/2024;AllCustomers;DEBU;EUR;27821100.23
2024;BV1;30/04/2024;AllCustomers;DKBU;DKK;440011050.48
2024;BV1;30/04/2024;AllCustomers;EEBU;EUR;30960367.95
2024;BV1;30/04/2024;AllCustomers;ESBU;EUR;36089930.1
2024;BV1;30/04/2024;AllCustomers;FIBU;EUR;27475362.11
2024;BV1;30/04/2024;AllCustomers;FKBU;FKP;21594106.63
2024;BV1;30/04/2024;AllCustomers;FOBU;DKK;138195685.57
2024;BV1;30/04/2024;AllCustomers;FRBU;EUR;26556501.96
2024;BV1;30/04/2024;AllCustomers;GBBU;GBP;23687933.35
2024;BV1;30/04/2024;AllCustomers;GGBU;GBP;23005364.38
2024;BV1;30/04/2024;AllCustomers;GIBU;GIP;28478061.23
2024;BV1;30/04/2024;AllCustomers;GRBU;EUR;21505005.77
2024;BV1;30/04/2024;AllCustomers;HKBU;HKD;204944347.94
2024;BV1;30/04/2024;AllCustomers;HUBU;HUF;10032283691.57
2024;BV1;30/04/2024;AllCustomers;IEBU;EUR;20228889.05
2024;BV1;30/04/2024;AllCustomers;ILBU;ILS;108307331.0
2024;BV1;30/04/2024;AllCustomers;IMBU;GBP;14493337.75
2024;BV1;30/04/2024;AllCustomers;IOBU;USD;23755162.94
2024;BV1;30/04/2024;AllCustomers;ISBU;ISK;2813293639.68
2024;BV1;30/04/2024;AllCustomers;ITBU;EUR;40202131.12
2024;BV1;30/04/2024;AllCustomers;JEBU;GBP;23389401.53
2024;BV1;30/04/2024;AllCustomers;JPBU;JPY;3364466362.22
2024;BV1;30/04/2024;AllCustomers;KRBU;KRW;72871897479.53
2024;BV1;30/04/2024;AllCustomers;KWBU;KWD;16444753.5
2024;BV1;30/04/2024;AllCustomers;KYBU;KYD;19307585.99
2024;BV1;30/04/2024;AllCustomers;LIBU;CHF;153456959.63
2024;BV1;30/04/2024;AllCustomers;LTBU;EUR;24577305.11
2024;BV1;30/04/2024;AllCustomers;LUBU;EUR;61484597.41
2024;BV1;30/04/2024;AllCustomers;LVBU;EUR;20329310.63
2024;BV1;30/04/2024;AllCustomers;MCBU;EUR;198381400.65
2024;BV1;30/04/2024;AllCustomers;MSBU;XCD;67259286.38
2024;BV1;30/04/2024;AllCustomers;MTBU;EUR;59537852.85
2024;BV1;30/04/2024;AllCustomers;MYBU;MYR;76256237.95
2024;BV1;30/04/2024;AllCustomers;NLBU;EUR;29845799.51
2024;BV1;30/04/2024;AllCustomers;NOBU;NOK;402420121.62
2024;BV1;30/04/2024;AllCustomers;NZBU;NZD;58435168.61
2024;BV1;30/04/2024;AllCustomers;OMBU;OMR;17752190.18
2024;BV1;30/04/2024;AllCustomers;PLBU;PLN;105608409.3
2024;BV1;30/04/2024;AllCustomers;PNBU;NZD;42435797.39
2024;BV1;30/04/2024;AllCustomers;PTBU;EUR;20891559.25
2024;BV1;30/04/2024;AllCustomers;QABU;QAR;261139730.35
2024;BV1;30/04/2024;AllCustomers;SABU;SAR;221227485.22
2024;BV1;30/04/2024;AllCustomers;SEBU;SEK;603766859.65
2024;BV1;30/04/2024;AllCustomers;SGBU;SGD;73449222.62
2024;BV1;30/04/2024;AllCustomers;SHBU;SHP;19451199.71
2024;BV1;30/04/2024;AllCustomers;SIBU;EUR;24939270.08
2024;BV1;30/04/2024;AllCustomers;SKBU;EUR;17989043.33
2024;BV1;30/04/2024;AllCustomers;SMBU;EUR;288540706.54
2024;BV1;30/04/2024;AllCustomers;TWBU;TWD;938427824.2
2024;BV1;30/04/2024;AllCustomers;USBU;USD;30822770.01
2024;BV1;30/04/2024;AllCustomers;VABU;EUR;196512167.57
2024;BV1;30/04/2024;AllCustomers;VGBU;USD;27873447.25
2024;BV1;30/04/2024;AllCustomers;WFBU;XPF;2549525273.97
2024;BV1;30/04/2024;AllCustomers;ZABU;ZAR;487949689.76
2024;BV1;31/05/2024;AllCustomers;ADBU;EUR;63721251.23
2024;BV1;31/05/2024;AllCustomers;AEBU;AED;228951154.97
2024;BV1;31/05/2024;AllCustomers;ATBU;EUR;28612815.07
2024;BV1;31/05/2024;AllCustomers;AUBU;AUD;40849914.26
2024;BV1;31/05/2024;AllCustomers;BEBU;EUR;40983359.26
2024;BV1;31/05/2024;AllCustomers;BHBU;BHD;16778161.88
2024;BV1;31/05/2024;AllCustomers;BMBU;BMD;20394490.51
2024;BV1;31/05/2024;AllCustomers;CABU;CAD;75020799.24
2024;BV1;31/05/2024;AllCustomers;CHBU;CHF;45103707.73
2024;BV1;31/05/2024;AllCustomers;CYBU;EUR;23187550.16
2024;BV1;31/05/2024;AllCustomers;CZBU;CZK;786875703.02
2024;BV1;31/05/2024;AllCustomers;DEBU;EUR;18807483.09
2024;BV1;31/05/2024;AllCustomers;DKBU;DKK;501600319.1
2024;BV1;31/05/2024;AllCustomers;EEBU;EUR;26374930.16
2024;BV1;31/05/2024;AllCustomers;ESBU;EUR;35889899.97
2024;BV1;31/05/2024;AllCustomers;FIBU;EUR;31929952.89
2024;BV1;31/05/2024;AllCustomers;FKBU;FKP;15201356.47
2024;BV1;31/05/2024;AllCustomers;FOBU;DKK;135354574.05
2024;BV1;31/05/2024;AllCustomers;FRBU;EUR;18021460.45
2024;BV1;31/05/2024;AllCustomers;GBBU;GBP;14206318.73
2024;BV1;31/05/2024;AllCustomers;GGBU;GBP;14272174.1
2024;BV1;31/05/2024;AllCustomers;GIBU;GIP;38948949.54
2024;BV1;31/05/2024;AllCustomers;GRBU;EUR;27048375.28
2024;BV1;31/05/2024;AllCustomers;HKBU;HKD;271240941.58
2024;BV1;31/05/2024;AllCustomers;HUBU;HUF;6897433002.65
2024;BV1;31/05/2024;AllCustomers;IEBU;EUR;19529499.77
2024;BV1;31/05/2024;AllCustomers;ILBU;ILS;75415391.39
2024;BV1;31/05/2024;AllCustomers;IMBU;GBP;17719843.6
2024;BV1;31/05/2024;AllCustomers;IOBU;USD;27033678.21
2024;BV1;31/05/2024;AllCustomers;ISBU;ISK;2826708101.04
2024;BV1;31/05/2024;AllCustomers;ITBU;EUR;44536876.65
2024;BV1;31/05/2024;AllCustomers;JEBU;GBP;23931312.65
2024;BV1;31/05/2024;AllCustomers;JPBU;JPY;4013685073.99
2024;BV1;31/05/2024;AllCustomers;KRBU;KRW;102801455943.32
2024;BV1;31/05/2024;AllCustomers;KWBU;KWD;13803409.84
2024;BV1;31/05/2024;AllCustomers;KYBU;KYD;24660725.49
2024;BV1;31/05/2024;AllCustomers;LIBU;CHF;132078189.58
2024;BV1;31/05/2024;AllCustomers;LTBU;EUR;20982465.05
2024;BV1;31/05/2024;AllCustomers;LUBU;EUR;37395796.42
2024;BV1;31/05/2024;AllCustomers;LVBU;EUR;24410882.2
2024;BV1;31/05/2024;AllCustomers;MCBU;EUR;197556103.94
2024;BV1;31/05/2024;AllCustomers;MSBU;XCD;71441544.74
2024;BV1;31/05/2024;AllCustomers;MTBU;EUR;45762340.51
2024;BV1;31/05/2024;AllCustomers;MYBU;MYR;74359597.88
2024;BV1;31/05/2024;AllCustomers;NLBU;EUR;20297182.4
2024;BV1;31/05/2024;AllCustomers;NOBU;NOK;391386402.77
2024;BV1;31/05/2024;AllCustomers;NZBU;NZD;54608685.28
2024;BV1;31/05/2024;AllCustomers;OMBU;OMR;21084480.25
2024;BV1;31/05/2024;AllCustomers;PLBU;PLN;119115043.25
2024;BV1;31/05/2024;AllCustomers;PNBU;NZD;41564889.85
2024;BV1;31/05/2024;AllCustomers;PTBU;EUR;26333623.29
2024;BV1;31/05/2024;AllCustomers;QABU;QAR;207152240.15
2024;BV1;31/05/2024;AllCustomers;SABU;SAR;263442951.03
2024;BV1;31/05/2024;AllCustomers;SEBU;SEK;562139237.18
2024;BV1;31/05/2024;AllCustomers;SGBU;SGD;78089812.85
2024;BV1;31/05/2024;AllCustomers;SHBU;SHP;15241948.07
2024;BV1;31/05/2024;AllCustomers;SIBU;EUR;20017833.11
2024;BV1;31/05/2024;AllCustomers;SKBU;EUR;17532639.49
2024;BV1;31/05/2024;AllCustomers;SMBU;EUR;193711922.89
2024;BV1;31/05/2024;AllCustomers;TWBU;TWD;630573635.25
2024;BV1;31/05/2024;AllCustomers;USBU;USD;19527812.7
2024;BV1;31/05/2024;AllCustomers;VABU;EUR;135755120.46
2024;BV1;31/05/2024;AllCustomers;VGBU;USD;21807859.61
2024;BV1;31/05/2024;AllCustomers;WFBU;XPF;2344798633.12
2024;BV1;31/05/2024;AllCustomers;ZABU;ZAR;410501055.35
2024;BV1;30/06/2024;AllCustomers;ADBU;EUR;52799377.81
2024;BV1;30/06/2024;AllCustomers;AEBU;AED;200095164.4
2024;BV1;30/06/2024;AllCustomers;ATBU;EUR;27689077.43
2024;BV1;30/06/2024;AllCustomers;AUBU;AUD;32762564.01
2024;BV1;30/06/2024;AllCustomers;BEBU;EUR;36628077.73
2024;BV1;30/06/2024;AllCustomers;BHBU;BHD;15290996.21
2024;BV1;30/06/2024;AllCustomers;BMBU;BMD;19657590.05
2024;BV1;30/06/2024;AllCustomers;CABU;CAD;85947336.43
2024;BV1;30/06/2024;AllCustomers;CHBU;CHF;61656498.45
2024;BV1;30/06/2024;AllCustomers;CYBU;EUR;18984194.95
2024;BV1;30/06/2024;AllCustomers;CZBU;CZK;843697639.86
2024;BV1;30/06/2024;AllCustomers;DEBU;EUR;30433707.52
2024;BV1;30/06/2024;AllCustomers;DKBU;DKK;268144061.2
2024;BV1;30/06/2024;AllCustomers;EEBU;EUR;25344648.16
2024;BV1;30/06/2024;AllCustomers;ESBU;EUR;44737543.4
2024;BV1;30/06/2024;AllCustomers;FIBU;EUR;18515258.51
2024;BV1;30/06/2024;AllCustomers;FKBU;FKP;13718387.5
2024;BV1;30/06/2024;AllCustomers;FOBU;DKK;220799544.46
2024;BV1;30/06/2024;AllCustomers;FRBU;EUR;28233307.78
2024;BV1;30/06/2024;AllCustomers;GBBU;GBP;24488884.7
2024;BV1;30/06/2024;AllCustomers;GGBU;GBP;24806260.3
2024;BV1;30/06/2024;AllCustomers;GIBU;GIP;47944776.8
2024;BV1;30/06/2024;AllCustomers;GRBU;EUR;25003479.18
2024;BV1;30/06/2024;AllCustomers;HKBU;HKD;214890904.03
2024;BV1;30/06/2024;AllCustomers;HUBU;HUF;9640757462.56
2024;BV1;30/06/2024;AllCustomers;IEBU;EUR;25443441.21
2024;BV1;30/06/2024;AllCustomers;ILBU;ILS;91896607.98
2024;BV1;30/06/2024;AllCustomers;IMBU;GBP;21587573.37
2024;BV1;30/06/2024;AllCustomers;IOBU;USD;33835039.19
2024;BV1;30/06/2024;AllCustomers;ISBU;ISK;3422801104.16
2024;BV1;30/06/2024;AllCustomers;ITBU;EUR;58224945.69
2024;BV1;30/06/2024;AllCustomers;JEBU;GBP;20905684.55
2024;BV1;30/06/2024;AllCustomers;JPBU;JPY;2252160104.1
2024;BV1;30/06/2024;AllCustomers;KRBU;KRW;80379348809.12
2024;BV1;30/06/2024;AllCustomers;KWBU;KWD;20106425.07
2024;BV1;30/06/2024;AllCustomers;KYBU;KYD;22616106.64
2024;BV1;30/06/2024;AllCustomers;LIBU;CHF;143686457.08
2024;BV1;30/06/2024;AllCustomers;LTBU;EUR;32544578.96
